1/7/2021 0:00:00,15,BOYACA,15764,SORACA,1
1/7/2021 0:00:00,15,BOYACA,15776,SUTAMARCHAN,1
1/7/2021 0:00:00,15,BOYACA,15790,TASCO,3
1/7/2021 0:00:00,15,BOYACA,15806,TIBASOSA,5
1/7/2021 0:00:00,15,BOYACA,15808,TINJACA,1
1/7/2021 0:00:00,15,BOYACA,15814,TOCA,4
1/7/2021 0:00:00,15,BOYACA,15816,TOGUI,1
1/7/2021 0:00:00,15,BOYACA,15820,TOPAGA,1
1/7/2021 0:00:00,15,BOYACA,15835,TURMEQUE,1
1/7/2021 0:00:00,15,BOYACA,15842,UMBITA,1
1/7/2021 0:00:00,15,BOYACA,15861,VENTAQUEMADA,1
1/7/2021 0:00:00,17,CALDAS,17001,MANIZALES,246
1/7/2021 0:00:00,17,CALDAS,17013,AGUADAS,4
1/7/2021 0:00:00,17,CALDAS,17042,ANSERMA,1
1/7/2021 0:00:00,17,CALDAS,17174,CHINCHINA,21
1/7/2021 0:00:00,17,CALDAS,17272,FILADELFIA,3
1/7/2021 0:00:00,17,CALDAS,17380,LA DORADA,31
1/7/2021 0:00:00,17,CALDAS,17444,MARQUETALIA,1
1/7/2021 0:00:00,17,CALDAS,17486,NEIRA,8
1/7/2021 0:00:00,17,CALDAS,17524,PALESTINA,5
1/7/2021 0:00:00,17,CALDAS,17541,PENSILVANIA,2
1/7/2021 0:00:00,17,CALDAS,17614,RIOSUCIO,7
1/7/2021 0:00:00,17,CALDAS,17616,RISARALDA,2
1/7/2021 0:00:00,17,CALDAS,17653,SALAMINA,6
1/7/2021 0:00:00,17,CALDAS,17662,SAMANA,2
1/7/2021 0:00:00,17,CALDAS,17665,SAN JOSE,4
1/7/2021 0:00:00,17,CALDAS,17777,SUPIA,8
1/7/2021 0:00:00,17,CALDAS,17873,VILLAMARIA,30
1/7/2021 0:00:00,18,CAQUETA,18001,FLORENCIA,46
1/7/2021 0:00:00,18,CAQUETA,18150,CARTAGENA DEL CHAIRA,7
1/7/2021 0:00:00,18,CAQUETA,18205,CURILLO,2
1/7/2021 0:00:00,18,CAQUETA,18247,EL DONCELLO,1
1/7/2021 0:00:00,18,CAQUETA,18256,EL PAUJIL,5
1/7/2021 0:00:00,18,CAQUETA,18410,LA MONTANITA,2
1/7/2021 0:00:00,18,CAQUETA,18592,PUERTO RICO,1
1/7/2021 0:00:00,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,14
1/7/2021 0:00:00,19,CAUCA,19001,POPAYAN,180
1/7/2021 0:00:00,19,CAUCA,19050,ARGELIA,1
1/7/2021 0:00:00,19,CAUCA,19100,BOLIVAR,3
1/7/2021 0:00:00,19,CAUCA,19130,CAJIBIO,5
1/7/2021 0:00:00,19,CAUCA,19137,CALDONO,1
1/7/2021 0:00:00,19,CAUCA,19142,CALOTO,2
1/7/2021 0:00:00,19,CAUCA,19212,CORINTO,3
1/7/2021 0:00:00,19,CAUCA,19256,EL TAMBO,2
1/7/2021 0:00:00,19,CAUCA,19290,FLORENCIA,2
1/7/2021 0:00:00,19,CAUCA,19364,JAMBALO,5
1/7/2021 0:00:00,19,CAUCA,19392,LA SIERRA,1
1/7/2021 0:00:00,19,CAUCA,19397,LA VEGA,2
1/7/2021 0:00:00,19,CAUCA,19473,MORALES,4
1/7/2021 0:00:00,19,CAUCA,19513,PADILLA,1
1/7/2021 0:00:00,19,CAUCA,19532,PATIA (EL BORDO),24
1/7/2021 0:00:00,19,CAUCA,19548,PIENDAMO,11
1/7/2021 0:00:00,19,CAUCA,19573,PUERTO TEJADA,4
1/7/2021 0:00:00,19,CAUCA,19585,PURACE,29
1/7/2021 0:00:00,19,CAUCA,19698,SANTANDER DE QUILICHAO,27
1/7/2021 0:00:00,19,CAUCA,19701,SANTA ROSA,3
1/7/2021 0:00:00,19,CAUCA,19760,SOTARA,2
1/7/2021 0:00:00,19,CAUCA,19780,SUAREZ,3
1/7/2021 0:00:00,19,CAUCA,19785,SUCRE,3
1/7/2021 0:00:00,19,CAUCA,19807,TIMBIO,46
1/7/2021 0:00:00,19,CAUCA,19821,TORIBIO,6
1/7/2021 0:00:00,19,CAUCA,19845,VILLARICA,3
1/7/2021 0:00:00,20,CESAR,20001,VALLEDUPAR,147
1/7/2021 0:00:00,20,CESAR,20011,AGUACHICA,42
1/7/2021 0:00:00,20,CESAR,20013,AGUSTIN CODAZZI,40
1/7/2021 0:00:00,20,CESAR,20045,BECERRIL,2
1/7/2021 0:00:00,20,CESAR,20060,BOSCONIA,6
1/7/2021 0:00:00,20,CESAR,20178,CHIRIGUANA,5
1/7/2021 0:00:00,20,CESAR,20228,CURUMANI,2
1/7/2021 0:00:00,20,CESAR,20238,EL COPEY,3
1/7/2021 0:00:00,20,CESAR,20250,EL PASO,1
1/7/2021 0:00:00,20,CESAR,20295,GAMARRA,2
1/7/2021 0:00:00,20,CESAR,20383,LA GLORIA,1
1/7/2021 0:00:00,20,CESAR,20400,LA JAGUA DE IBIRICO,2
1/7/2021 0:00:00,20,CESAR,20443,MANAURE BALCON DEL CESAR,4
1/7/2021 0:00:00,20,CESAR,20614,RIO DE ORO,4
1/7/2021 0:00:00,20,CESAR,20621,ROBLES (LA PAZ),5
1/7/2021 0:00:00,20,CESAR,20710,SAN ALBERTO,2
1/7/2021 0:00:00,20,CESAR,20750,SAN DIEGO,4
1/7/2021 0:00:00,20,CESAR,20770,SAN MARTIN,8
1/7/2021 0:00:00,23,CORDOBA,23001,MONTERIA,188
1/7/2021 0:00:00,23,CORDOBA,23068,AYAPEL,1
1/7/2021 0:00:00,23,CORDOBA,23079,BUENAVISTA,1
1/7/2021 0:00:00,23,CORDOBA,23090,CANALETE,1
1/7/2021 0:00:00,23,CORDOBA,23162,CERETE,34
1/7/2021 0:00:00,23,CORDOBA,23168,CHIMA,12
1/7/2021 0:00:00,23,CORDOBA,23182,CHINU,5
1/7/2021 0:00:00,23,CORDOBA,23189,CIENAGA DE ORO,8
1/7/2021 0:00:00,23,CORDOBA,23300,COTORRA,3
1/7/2021 0:00:00,23,CORDOBA,23417,LORICA,45
1/7/2021 0:00:00,23,CORDOBA,23419,LOS CORDOBAS,1
1/7/2021 0:00:00,23,CORDOBA,23466,MONTELIBANO,5
1/7/2021 0:00:00,23,CORDOBA,23555,PLANETA RICA,22
1/7/2021 0:00:00,23,CORDOBA,23570,PUEBLO NUEVO,1
1/7/2021 0:00:00,23,CORDOBA,23580,PUERTO LIBERTADOR,4
1/7/2021 0:00:00,23,CORDOBA,23586,PURISIMA,2
1/7/2021 0:00:00,23,CORDOBA,23660,SAHAGUN,32
1/7/2021 0:00:00,23,CORDOBA,23670,SAN ANDRES SOTAVENTO,18
1/7/2021 0:00:00,23,CORDOBA,23672,SAN ANTERO,18
1/7/2021 0:00:00,23,CORDOBA,23675,SAN BERNARDO DEL VIENTO,10
1/7/2021 0:00:00,23,CORDOBA,23686,SAN PELAYO,8
1/7/2021 0:00:00,23,CORDOBA,23807,TIERRALTA,1
1/7/2021 0:00:00,23,CORDOBA,23815,TUCHIN,7
1/7/2021 0:00:00,25,CUNDINAMARCA,25001,AGUA DE DIOS,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25019,ALBAN,11
1/7/2021 0:00:00,25,CUNDINAMARCA,25035,ANAPOIMA,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25040,ANOLAIMA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25053,ARBELAEZ,7
1/7/2021 0:00:00,25,CUNDINAMARCA,25095,BITUIMA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25099,BOJACA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25123,CACHIPAY,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25126,CAJICA,39
1/7/2021 0:00:00,25,CUNDINAMARCA,25148,CAPARRAPI,2
1/7/2021 0:00:00,25,CUNDINAMARCA,25151,CAQUEZA,2
1/7/2021 0:00:00,25,CUNDINAMARCA,25175,CHIA,78
1/7/2021 0:00:00,25,CUNDINAMARCA,25178,CHIPAQUE,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25183,CHOCONTA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25200,COGUA,11
1/7/2021 0:00:00,25,CUNDINAMARCA,25214,COTA,31
1/7/2021 0:00:00,25,CUNDINAMARCA,25224,CUCUNUBA,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25245,EL COLEGIO,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25260,EL ROSAL,10
1/7/2021 0:00:00,25,CUNDINAMARCA,25269,FACATATIVA,36
1/7/2021 0:00:00,25,CUNDINAMARCA,25279,FOMEQUE,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25281,FOSCA,5
1/7/2021 0:00:00,25,CUNDINAMARCA,25286,FUNZA,65
1/7/2021 0:00:00,25,CUNDINAMARCA,25288,FUQUENE,2
1/7/2021 0:00:00,25,CUNDINAMARCA,25290,FUSAGASUGA,73
1/7/2021 0:00:00,25,CUNDINAMARCA,25293,GACHALA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25295,GACHANCIPA,10
1/7/2021 0:00:00,25,CUNDINAMARCA,25307,GIRARDOT,48
1/7/2021 0:00:00,25,CUNDINAMARCA,25317,GUACHETA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25320,GUADUAS,9
1/7/2021 0:00:00,25,CUNDINAMARCA,25322,GUASCA,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25326,GUATAVITA,5
1/7/2021 0:00:00,25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,2
1/7/2021 0:00:00,25,CUNDINAMARCA,25339,GUTIERREZ,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25372,JUNIN,6
1/7/2021 0:00:00,25,CUNDINAMARCA,25377,LA CALERA,11
1/7/2021 0:00:00,25,CUNDINAMARCA,25386,LA MESA,11
1/7/2021 0:00:00,25,CUNDINAMARCA,25394,LA PALMA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25398,LA PEÑA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25402,LA VEGA,7
1/7/2021 0:00:00,25,CUNDINAMARCA,25407,LENGUAZAQUE,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25430,MADRID,86
1/7/2021 0:00:00,25,CUNDINAMARCA,25436,MANTA,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25438,MEDINA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25473,MOSQUERA,63
1/7/2021 0:00:00,25,CUNDINAMARCA,25486,NEMOCON,5
1/7/2021 0:00:00,25,CUNDINAMARCA,25488,NILO,2
1/7/2021 0:00:00,25,CUNDINAMARCA,25506,OSPINA PEREZ (VENECIA),12
1/7/2021 0:00:00,25,CUNDINAMARCA,25513,PACHO,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25524,PANDI,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25530,PARATEBUENO,4
1/7/2021 0:00:00,25,CUNDINAMARCA,25535,PASCA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25572,PUERTO SALGAR,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25594,QUETAME,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25612,RICAURTE,6
1/7/2021 0:00:00,25,CUNDINAMARCA,25645,SAN ANTONIO DE TEQUENDAMA,5
1/7/2021 0:00:00,25,CUNDINAMARCA,25658,SAN FRANCISCO,2
1/7/2021 0:00:00,25,CUNDINAMARCA,25662,SAN JUAN DE RIO SECO,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25718,SASAIMA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25736,SESQUILE,4
1/7/2021 0:00:00,25,CUNDINAMARCA,25740,SIBATE,12
1/7/2021 0:00:00,25,CUNDINAMARCA,25743,SILVANIA,27
1/7/2021 0:00:00,25,CUNDINAMARCA,25754,SOACHA,262
1/7/2021 0:00:00,25,CUNDINAMARCA,25758,SOPO,16
1/7/2021 0:00:00,25,CUNDINAMARCA,25769,SUBACHOQUE,4
1/7/2021 0:00:00,25,CUNDINAMARCA,25772,SUESCA,9
1/7/2021 0:00:00,25,CUNDINAMARCA,25781,SUTATAUSA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25785,TABIO,10
1/7/2021 0:00:00,25,CUNDINAMARCA,25793,TAUSA,4
1/7/2021 0:00:00,25,CUNDINAMARCA,25797,TENA,2
1/7/2021 0:00:00,25,CUNDINAMARCA,25799,TENJO,10
1/7/2021 0:00:00,25,CUNDINAMARCA,25815,TOCAIMA,2
1/7/2021 0:00:00,25,CUNDINAMARCA,25817,TOCANCIPA,31
1/7/2021 0:00:00,25,CUNDINAMARCA,25843,UBATE,11
1/7/2021 0:00:00,25,CUNDINAMARCA,25845,UNE,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25851,UTICA,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25862,VERGARA,1
1/7/2021 0:00:00,25,CUNDINAMARCA,25873,VILLAPINZON,3
1/7/2021 0:00:00,25,CUNDINAMARCA,25875,VILLETA,8
1/7/2021 0:00:00,25,CUNDINAMARCA,25878,VIOTA,4
1/7/2021 0:00:00,25,CUNDINAMARCA,25898,ZIPACON,2
1/7/2021 0:00:00,25,CUNDINAMARCA,25899,ZIPAQUIRA,109
1/7/2021 0:00:00,27,CHOCO,27001,QUIBDO,68
1/7/2021 0:00:00,27,CHOCO,27006,ACANDI,4
1/7/2021 0:00:00,27,CHOCO,27050,ATRATO,1
1/7/2021 0:00:00,27,CHOCO,27073,BAGADO,2
