fecha,cod_depto,nom_depto,MPIO_CDPMP,nom_mpio,num_casos,poblacion,casos_por_millon
2021-07-05,05,ANTIOQUIA,05664,SAN PEDRO,4,17119.0,234.0
2021-07-05,05,ANTIOQUIA,05665,SAN PEDRO DE URABA,4,30527.0,132.0
2021-07-05,05,ANTIOQUIA,05670,SAN ROQUE,8,17792.0,450.0
2021-07-05,05,ANTIOQUIA,05674,SAN VICENTE,7,18051.0,388.0
2021-07-05,05,ANTIOQUIA,05679,SANTA BARBARA,25,22030.0,1135.0
2021-07-05,05,ANTIOQUIA,05686,SANTA ROSA DE OSOS,3,31067.0,97.0
2021-07-05,05,ANTIOQUIA,05697,SANTUARIO,32,30311.0,1056.0
2021-07-05,05,ANTIOQUIA,05736,SEGOVIA,14,33690.0,416.0
2021-07-05,05,ANTIOQUIA,05761,SOPETRAN,6,13748.0,437.0
2021-07-05,05,ANTIOQUIA,05789,TAMESIS,2,15012.0,134.0
2021-07-05,05,ANTIOQUIA,05790,TARAZA,26,22826.0,1140.0
2021-07-05,05,ANTIOQUIA,05809,TITIRIBI,2,8316.0,241.0
2021-07-05,05,ANTIOQUIA,05819,TOLEDO,2,4930.0,406.0
2021-07-05,05,ANTIOQUIA,05837,TURBO,9,114434.0,79.0
2021-07-05,05,ANTIOQUIA,05858,VEGACHI,11,11134.0,988.0
2021-07-05,05,ANTIOQUIA,05861,VENECIA,11,10280.0,1071.0
2021-07-05,05,ANTIOQUIA,05885,YALI,1,6234.0,161.0
2021-07-05,05,ANTIOQUIA,05887,YARUMAL,30,36337.0,826.0
2021-07-05,05,ANTIOQUIA,05890,YOLOMBO,5,19010.0,264.0
2021-07-05,05,ANTIOQUIA,05895,ZARAGOZA,3,24067.0,125.0
2021-07-05,08,ATLANTICO,08078,BARANOA,8,61527.0,131.0
2021-07-05,08,ATLANTICO,08137,CAMPO DE LA CRUZ,5,22810.0,220.0
2021-07-05,08,ATLANTICO,08296,GALAPA,3,55123.0,55.0
2021-07-05,08,ATLANTICO,08372,JUAN DE ACOSTA,1,18828.0,54.0
2021-07-05,08,ATLANTICO,08421,LURUACO,2,27647.0,73.0
2021-07-05,08,ATLANTICO,08433,MALAMBO,9,119920.0,76.0
2021-07-05,08,ATLANTICO,08436,MANATI,6,19233.0,312.0
2021-07-05,08,ATLANTICO,08520,PALMAR DE VARELA,3,27098.0,111.0
2021-07-05,08,ATLANTICO,08558,POLO NUEVO,1,16222.0,62.0
2021-07-05,08,ATLANTICO,08560,PONEDERA,4,23420.0,171.0
2021-07-05,08,ATLANTICO,08573,PUERTO COLOMBIA,17,47899.0,355.0
2021-07-05,08,ATLANTICO,08634,SABANAGRANDE,3,32026.0,94.0
2021-07-05,08,ATLANTICO,08638,SABANALARGA,22,92480.0,238.0
2021-07-05,08,ATLANTICO,08685,SANTO TOMAS,5,28693.0,175.0
2021-07-05,08,ATLANTICO,08758,SOLEDAD,64,535984.0,120.0
2021-07-05,08,ATLANTICO,08832,TUBARA,2,12718.0,158.0
2021-07-05,11,BOGOTA,11001,BOGOTA,6698,7181469.0,933.0
2021-07-05,13,BOLIVAR,13006,ACHI,1,18879.0,53.0
2021-07-05,13,BOLIVAR,13052,ARJONA,12,67118.0,179.0
2021-07-05,13,BOLIVAR,13062,ARROYOHONDO,1,8058.0,125.0
2021-07-05,13,BOLIVAR,13074,BARRANCO DE LOBA,3,14435.0,208.0
2021-07-05,13,BOLIVAR,13140,CALAMAR,4,22202.0,181.0
2021-07-05,13,BOLIVAR,13188,CICUCO,7,13120.0,534.0
2021-07-05,13,BOLIVAR,13212,CORDOBA,8,15012.0,533.0
2021-07-05,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,19,67461.0,282.0
2021-07-05,13,BOLIVAR,13248,EL GUAMO,1,7861.0,128.0
2021-07-05,13,BOLIVAR,13430,MAGANGUE,84,128003.0,657.0
2021-07-05,13,BOLIVAR,13433,MAHATES,9,26075.0,346.0
2021-07-05,13,BOLIVAR,13442,MARIA LA BAJA,14,45324.0,309.0
2021-07-05,13,BOLIVAR,13468,MOMPOS,5,43217.0,116.0
2021-07-05,13,BOLIVAR,13490,NOROSÌ,2,7899.0,254.0
2021-07-05,13,BOLIVAR,13549,PINILLOS,10,23349.0,429.0
2021-07-05,13,BOLIVAR,13600,RIO VIEJO,1,8125.0,124.0
2021-07-05,13,BOLIVAR,13620,SAN CRISTOBAL,9,7454.0,1208.0
2021-07-05,13,BOLIVAR,13647,SAN ESTANISLAO,6,16518.0,364.0
2021-07-05,13,BOLIVAR,13654,SAN JACINTO,4,23576.0,170.0
2021-07-05,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,17,35438.0,480.0
2021-07-05,13,BOLIVAR,13667,SAN MARTIN DE LOBA,2,14504.0,138.0
2021-07-05,13,BOLIVAR,13688,SANTA ROSA DEL SUR,1,27825.0,36.0
2021-07-05,13,BOLIVAR,13744,SIMITI,3,15353.0,196.0
2021-07-05,13,BOLIVAR,13780,TALAIGUA NUEVO,5,12845.0,390.0
2021-07-05,13,BOLIVAR,13836,TURBACO,14,98667.0,142.0
2021-07-05,13,BOLIVAR,13838,TURBANA,4,15550.0,258.0
2021-07-05,13,BOLIVAR,13873,VILLANUEVA,4,21135.0,190.0
2021-07-05,13,BOLIVAR,13894,ZAMBRANO,19,11367.0,1672.0
2021-07-05,15,BOYACA,15001,TUNJA,230,167991.0,1370.0
2021-07-05,15,BOYACA,15022,ALMEIDA,2,1582.0,1265.0
2021-07-05,15,BOYACA,15047,AQUITANIA,1,13860.0,73.0
2021-07-05,15,BOYACA,15051,ARCABUCO,2,5465.0,366.0
2021-07-05,15,BOYACA,15087,BELEN,3,7322.0,410.0
2021-07-05,15,BOYACA,15097,BOAVITA,5,5024.0,996.0
2021-07-05,15,BOYACA,15131,CALDAS,4,3086.0,1297.0
2021-07-05,15,BOYACA,15162,CERINZA,1,3636.0,276.0
2021-07-05,15,BOYACA,15176,CHIQUINQUIRA,50,52321.0,956.0
2021-07-05,15,BOYACA,15180,CHISCAS,1,3587.0,279.0
2021-07-05,15,BOYACA,15189,CIENEGA,2,4492.0,446.0
2021-07-05,15,BOYACA,15204,COMBITA,1,12636.0,80.0
2021-07-05,15,BOYACA,15218,COVARACHIA,1,2628.0,381.0
2021-07-05,15,BOYACA,15226,CUITIVA,2,1628.0,1229.0
2021-07-05,15,BOYACA,15236,CHIVOR,1,1669.0,600.0
2021-07-05,15,BOYACA,15238,DUITAMA,61,117606.0,519.0
2021-07-05,15,BOYACA,15272,FIRAVITOBA,3,6523.0,460.0
2021-07-05,15,BOYACA,15276,FLORESTA,1,3186.0,314.0
2021-07-05,15,BOYACA,15293,GACHANTIVA,1,2744.0,365.0
2021-07-05,15,BOYACA,15299,GARAGOA,10,14145.0,707.0
2021-07-05,15,BOYACA,15322,GUATEQUE,7,8123.0,862.0
2021-07-05,15,BOYACA,15332,GUICAN,4,3921.0,1021.0
2021-07-05,15,BOYACA,15362,IZA,2,1944.0,1029.0
2021-07-05,15,BOYACA,15368,JERICO,1,3540.0,283.0
2021-07-05,15,BOYACA,15407,VILLA DE LEYVA,24,14406.0,1666.0
2021-07-05,15,BOYACA,15442,MARIPI,2,5354.0,374.0
2021-07-05,15,BOYACA,15455,MIRAFLORES,10,8274.0,1209.0
2021-07-05,15,BOYACA,15466,MONGUI,3,3895.0,771.0
2021-07-05,15,BOYACA,15469,MONIQUIRA,8,20848.0,384.0
2021-07-05,15,BOYACA,15480,MUZO,11,8323.0,1322.0
2021-07-05,15,BOYACA,15491,NOBSA,7,14651.0,478.0
2021-07-05,15,BOYACA,15507,OTANCHE,1,6997.0,143.0
2021-07-05,15,BOYACA,15511,PACHAVITA,1,2275.0,440.0
2021-07-05,15,BOYACA,15516,PAIPA,19,31141.0,611.0
2021-07-05,15,BOYACA,15518,PAJARITO,3,1941.0,1546.0
2021-07-05,15,BOYACA,15531,PAUNA,1,6355.0,158.0
2021-07-05,15,BOYACA,15572,PUERTO BOYACA,41,44784.0,916.0
2021-07-05,15,BOYACA,15599,RAMIRIQUI,3,8889.0,338.0
2021-07-05,15,BOYACA,15600,RAQUIRA,2,7312.0,274.0
2021-07-05,15,BOYACA,15632,SABOYA,1,11161.0,90.0
2021-07-05,15,BOYACA,15646,SAMACA,13,17542.0,742.0
2021-07-05,15,BOYACA,15664,SAN JOSE DE PARE,1,4658.0,215.0
2021-07-05,15,BOYACA,15676,SAN MIGUEL DE SEMA,3,2901.0,1035.0
2021-07-05,15,BOYACA,15693,SANTA ROSA DE VITERBO,2,11329.0,177.0
2021-07-05,15,BOYACA,15753,SOATA,7,8538.0,820.0
2021-07-05,15,BOYACA,15755,SOCOTA,2,7133.0,281.0
2021-07-05,15,BOYACA,15757,SOCHA,6,7509.0,800.0
2021-07-05,15,BOYACA,15759,SOGAMOSO,88,120462.0,731.0
2021-07-05,15,BOYACA,15814,TOCA,4,8707.0,460.0
2021-07-05,15,BOYACA,15816,TOGUI,1,4224.0,237.0
2021-07-05,15,BOYACA,15822,TOTA,1,4530.0,221.0
2021-07-05,15,BOYACA,15837,TUTA,11,8154.0,1350.0
2021-07-05,15,BOYACA,15842,UMBITA,2,6905.0,290.0
2021-07-05,15,BOYACA,15861,VENTAQUEMADA,4,13984.0,287.0
2021-07-05,15,BOYACA,15897,ZETAQUIRA,1,4301.0,233.0
2021-07-05,17,CALDAS,17001,MANIZALES,454,400436.0,1134.0
2021-07-05,17,CALDAS,17013,AGUADAS,4,20712.0,194.0
2021-07-05,17,CALDAS,17042,ANSERMA,2,31811.0,63.0
2021-07-05,17,CALDAS,17088,BELALCAZAR,9,9690.0,929.0
2021-07-05,17,CALDAS,17174,CHINCHINA,36,48484.0,743.0
2021-07-05,17,CALDAS,17272,FILADELFIA,1,9630.0,104.0
2021-07-05,17,CALDAS,17380,LA DORADA,80,70802.0,1130.0
2021-07-05,17,CALDAS,17388,LA MERCED,1,5325.0,188.0
2021-07-05,17,CALDAS,17433,MANZANARES,2,16532.0,121.0
2021-07-05,17,CALDAS,17442,MARMATO,2,8485.0,236.0
2021-07-05,17,CALDAS,17444,MARQUETALIA,2,12146.0,165.0
2021-07-05,17,CALDAS,17446,MARULANDA,1,2081.0,481.0
2021-07-05,17,CALDAS,17486,NEIRA,9,20495.0,440.0
2021-07-05,17,CALDAS,17495,NORCASIA,7,5949.0,1177.0
2021-07-05,17,CALDAS,17513,PACORA,2,13214.0,152.0
2021-07-05,17,CALDAS,17541,PENSILVANIA,11,17342.0,635.0
2021-07-05,17,CALDAS,17614,RIOSUCIO,4,48329.0,83.0
2021-07-05,17,CALDAS,17616,RISARALDA,2,9840.0,204.0
2021-07-05,17,CALDAS,17653,SALAMINA,5,16759.0,299.0
2021-07-05,17,CALDAS,17662,SAMANA,3,17466.0,172.0
2021-07-05,17,CALDAS,17777,SUPIA,9,26571.0,339.0
2021-07-05,17,CALDAS,17867,VICTORIA,1,8172.0,123.0
2021-07-05,17,CALDAS,17873,VILLAMARIA,40,62831.0,637.0
2021-07-05,17,CALDAS,17877,VITERBO,3,12432.0,242.0
2021-07-05,18,CAQUETA,18001,FLORENCIA,61,156789.0,390.0
2021-07-05,18,CAQUETA,18029,ALBANIA,1,4514.0,222.0
2021-07-05,18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,2,9075.0,221.0
2021-07-05,18,CAQUETA,18150,CARTAGENA DEL CHAIRA,2,27939.0,72.0
2021-07-05,18,CAQUETA,18205,CURILLO,5,7518.0,666.0
2021-07-05,18,CAQUETA,18247,EL DONCELLO,3,17775.0,169.0
2021-07-05,18,CAQUETA,18256,EL PAUJIL,9,13014.0,692.0
2021-07-05,18,CAQUETA,18410,LA MONTANITA,2,12128.0,165.0
2021-07-05,18,CAQUETA,18460,MILAN,1,7507.0,134.0
2021-07-05,18,CAQUETA,18479,MORELIA,4,3350.0,1195.0
2021-07-05,18,CAQUETA,18592,PUERTO RICO,11,24395.0,451.0
2021-07-05,18,CAQUETA,18610,SAN JOSE DEL FRAGUA,4,11364.0,352.0
2021-07-05,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,39,42390.0,921.0
2021-07-05,19,CAUCA,19001,POPAYAN,83,277270.0,300.0
2021-07-05,19,CAUCA,19022,ALMAGUER,1,16523.0,61.0
2021-07-05,19,CAUCA,19050,ARGELIA,15,20136.0,745.0
2021-07-05,19,CAUCA,19075,BALBOA,8,18910.0,424.0
2021-07-05,19,CAUCA,19100,BOLIVAR,2,35837.0,56.0
2021-07-05,19,CAUCA,19130,CAJIBIO,1,32237.0,32.0
2021-07-05,19,CAUCA,19137,CALDONO,5,36139.0,139.0
2021-07-05,19,CAUCA,19142,CALOTO,3,25416.0,119.0
2021-07-05,19,CAUCA,19256,EL TAMBO,19,38688.0,492.0
2021-07-05,19,CAUCA,19300,GUACHENÉ,2,18513.0,109.0
2021-07-05,19,CAUCA,19318,GUAPI,1,24037.0,42.0
2021-07-05,19,CAUCA,19355,INZA,1,26571.0,38.0
2021-07-05,19,CAUCA,19392,LA SIERRA,5,9935.0,504.0
2021-07-05,19,CAUCA,19397,LA VEGA,1,19777.0,51.0
2021-07-05,19,CAUCA,19455,MIRANDA,3,28662.0,105.0
2021-07-05,19,CAUCA,19473,MORALES,19,29737.0,639.0
2021-07-05,19,CAUCA,19532,PATIA (EL BORDO),20,28586.0,700.0
2021-07-05,19,CAUCA,19548,PIENDAMO,6,33431.0,180.0
2021-07-05,19,CAUCA,19573,PUERTO TEJADA,17,40244.0,423.0
2021-07-05,19,CAUCA,19585,PURACE,4,14952.0,268.0
2021-07-05,19,CAUCA,19693,SAN SEBASTIAN,2,9806.0,204.0
2021-07-05,19,CAUCA,19698,SANTANDER DE QUILICHAO,30,96032.0,313.0
2021-07-05,19,CAUCA,19743,SILVIA,4,33508.0,120.0
2021-07-05,19,CAUCA,19760,SOTARA,4,11958.0,335.0
2021-07-05,19,CAUCA,19785,SUCRE,5,6201.0,807.0
2021-07-05,19,CAUCA,19807,TIMBIO,1,32217.0,32.0
2021-07-05,19,CAUCA,19824,TOTORO,8,20870.0,384.0
2021-07-05,19,CAUCA,19845,VILLARICA,4,18761.0,214.0
2021-07-05,20,CESAR,20001,VALLEDUPAR,222,459349.0,484.0
2021-07-05,20,CESAR,20011,AGUACHICA,34,95878.0,355.0
2021-07-05,20,CESAR,20013,AGUSTIN CODAZZI,36,58621.0,615.0
2021-07-05,20,CESAR,20045,BECERRIL,2,20477.0,98.0
2021-07-05,20,CESAR,20060,BOSCONIA,2,37531.0,54.0
2021-07-05,20,CESAR,20178,CHIRIGUANA,3,27006.0,112.0
2021-07-05,20,CESAR,20228,CURUMANI,1,34838.0,29.0
2021-07-05,20,CESAR,20250,EL PASO,3,34620.0,87.0
2021-07-05,20,CESAR,20295,GAMARRA,7,12444.0,563.0
2021-07-05,20,CESAR,20400,LA JAGUA DE IBIRICO,11,37356.0,295.0
2021-07-05,20,CESAR,20517,PAILITAS,2,16800.0,120.0
2021-07-05,20,CESAR,20570,PUEBLO BELLO,1,22929.0,44.0
2021-07-05,20,CESAR,20614,RIO DE ORO,3,14408.0,209.0
2021-07-05,20,CESAR,20621,ROBLES (LA PAZ),1,26109.0,39.0
2021-07-05,20,CESAR,20710,SAN ALBERTO,5,23040.0,218.0
2021-07-05,20,CESAR,20770,SAN MARTIN,4,20452.0,196.0
2021-07-05,23,CORDOBA,23001,MONTERIA,559,433723.0,1289.0
2021-07-05,23,CORDOBA,23068,AYAPEL,3,38816.0,78.0
2021-07-05,23,CORDOBA,23079,BUENAVISTA,4,18344.0,219.0
2021-07-05,23,CORDOBA,23090,CANALETE,10,14831.0,675.0
2021-07-05,23,CORDOBA,23162,CERETE,71,96252.0,738.0
2021-07-05,23,CORDOBA,23168,CHIMA,1,13492.0,75.0
2021-07-05,23,CORDOBA,23182,CHINU,88,42680.0,2062.0
2021-07-05,23,CORDOBA,23189,CIENAGA DE ORO,23,56278.0,409.0
2021-07-05,23,CORDOBA,23300,COTORRA,9,16215.0,556.0
2021-07-05,23,CORDOBA,23417,LORICA,57,98491.0,579.0
2021-07-05,23,CORDOBA,23419,LOS CORDOBAS,3,15886.0,189.0
2021-07-05,23,CORDOBA,23464,MOMIL,3,16264.0,185.0
2021-07-05,23,CORDOBA,23466,MONTELIBANO,11,71824.0,154.0
2021-07-05,23,CORDOBA,23500,MOÑITOS,2,25095.0,80.0
2021-07-05,23,CORDOBA,23555,PLANETA RICA,25,60259.0,415.0
2021-07-05,23,CORDOBA,23570,PUEBLO NUEVO,40,26968.0,1484.0
2021-07-05,23,CORDOBA,23580,PUERTO LIBERTADOR,6,35362.0,170.0
2021-07-05,23,CORDOBA,23586,PURISIMA,18,14705.0,1225.0
2021-07-05,23,CORDOBA,23660,SAHAGUN,82,94020.0,873.0
2021-07-05,23,CORDOBA,23670,SAN ANDRES SOTAVENTO,9,42046.0,215.0
2021-07-05,23,CORDOBA,23672,SAN ANTERO,10,29028.0,345.0
2021-07-05,23,CORDOBA,23678,SAN CARLOS,3,23532.0,128.0
2021-07-05,23,CORDOBA,23682,SAN JOSE DE URE,4,11059.0,362.0
2021-07-05,23,CORDOBA,23686,SAN PELAYO,26,40617.0,641.0
2021-07-05,23,CORDOBA,23807,TIERRALTA,28,86578.0,324.0
2021-07-05,23,CORDOBA,23815,TUCHIN,16,40033.0,400.0
2021-07-05,23,CORDOBA,23855,VALENCIA,1,30545.0,33.0
2021-07-05,25,CUNDINAMARCA,25001,AGUA DE DIOS,2,10742.0,187.0
2021-07-05,25,CUNDINAMARCA,25035,ANAPOIMA,15,12241.0,1226.0
2021-07-05,25,CUNDINAMARCA,25040,ANOLAIMA,2,12204.0,164.0
2021-07-05,25,CUNDINAMARCA,25099,BOJACA,6,9674.0,621.0
2021-07-05,25,CUNDINAMARCA,25120,CABRERA,1,4512.0,222.0
2021-07-05,25,CUNDINAMARCA,25123,CACHIPAY,4,9274.0,432.0
2021-07-05,25,CUNDINAMARCA,25126,CAJICA,144,81111.0,1776.0
2021-07-05,25,CUNDINAMARCA,25148,CAPARRAPI,5,10301.0,486.0
2021-07-05,25,CUNDINAMARCA,25151,CAQUEZA,12,15594.0,770.0
2021-07-05,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,4,7345.0,545.0
2021-07-05,25,CUNDINAMARCA,25175,CHIA,330,129613.0,2547.0
2021-07-05,25,CUNDINAMARCA,25178,CHIPAQUE,3,8633.0,348.0
2021-07-05,25,CUNDINAMARCA,25181,CHOACHI,5,10397.0,481.0
2021-07-05,25,CUNDINAMARCA,25183,CHOCONTA,15,19825.0,757.0
2021-07-05,25,CUNDINAMARCA,25200,COGUA,6,21102.0,285.0
2021-07-05,25,CUNDINAMARCA,25214,COTA,26,31868.0,816.0
2021-07-05,25,CUNDINAMARCA,25224,CUCUNUBA,8,7013.0,1141.0
2021-07-05,25,CUNDINAMARCA,25245,EL COLEGIO,22,22775.0,966.0
2021-07-05,25,CUNDINAMARCA,25258,EL PEÑON,1,3458.0,290.0
2021-07-05,25,CUNDINAMARCA,25260,EL ROSAL,3,21887.0,138.0
2021-07-05,25,CUNDINAMARCA,25269,FACATATIVA,55,136041.0,405.0
2021-07-05,25,CUNDINAMARCA,25279,FOMEQUE,3,10749.0,280.0
2021-07-05,25,CUNDINAMARCA,25286,FUNZA,70,90854.0,771.0
2021-07-05,25,CUNDINAMARCA,25288,FUQUENE,2,4849.0,413.0
2021-07-05,25,CUNDINAMARCA,25290,FUSAGASUGA,108,134658.0,803.0
2021-07-05,25,CUNDINAMARCA,25293,GACHALA,1,4378.0,229.0
2021-07-05,25,CUNDINAMARCA,25295,GACHANCIPA,6,16633.0,361.0
2021-07-05,25,CUNDINAMARCA,25297,GACHETA,2,8203.0,244.0
2021-07-05,25,CUNDINAMARCA,25299,GAMA,1,3055.0,328.0
2021-07-05,25,CUNDINAMARCA,25307,GIRARDOT,274,92903.0,2950.0
2021-07-05,25,CUNDINAMARCA,25312,GRANADA,1,6922.0,145.0
2021-07-05,25,CUNDINAMARCA,25317,GUACHETA,7,12405.0,565.0
2021-07-05,25,CUNDINAMARCA,25320,GUADUAS,5,27571.0,182.0
2021-07-05,25,CUNDINAMARCA,25322,GUASCA,4,14992.0,267.0
2021-07-05,25,CUNDINAMARCA,25326,GUATAVITA,1,6148.0,163.0
2021-07-05,25,CUNDINAMARCA,25372,JUNIN,1,5234.0,192.0
2021-07-05,25,CUNDINAMARCA,25377,LA CALERA,17,28501.0,597.0
2021-07-05,25,CUNDINAMARCA,25386,LA MESA,36,29452.0,1223.0
2021-07-05,25,CUNDINAMARCA,25394,LA PALMA,6,7708.0,779.0
2021-07-05,25,CUNDINAMARCA,25402,LA VEGA,11,13085.0,841.0
2021-07-05,25,CUNDINAMARCA,25407,LENGUAZAQUE,7,9425.0,743.0
2021-07-05,25,CUNDINAMARCA,25430,MADRID,77,109696.0,702.0
2021-07-05,25,CUNDINAMARCA,25436,MANTA,2,3354.0,597.0
2021-07-05,25,CUNDINAMARCA,25473,MOSQUERA,128,128893.0,994.0
2021-07-05,25,CUNDINAMARCA,25486,NEMOCON,3,12198.0,246.0
2021-07-05,25,CUNDINAMARCA,25513,PACHO,35,23726.0,1476.0
2021-07-05,25,CUNDINAMARCA,25518,PAIME,2,3865.0,518.0
2021-07-05,25,CUNDINAMARCA,25530,PARATEBUENO,3,8043.0,373.0
2021-07-05,25,CUNDINAMARCA,25594,QUETAME,1,4929.0,203.0
2021-07-05,25,CUNDINAMARCA,25599,RAFAEL REYES (APULO),11,7533.0,1461.0
2021-07-05,25,CUNDINAMARCA,25612,RICAURTE,1,10788.0,93.0
2021-07-05,25,CUNDINAMARCA,25645,SAN ANTONIO DE TEQUENDAMA,2,10214.0,196.0
2021-07-05,25,CUNDINAMARCA,25658,SAN FRANCISCO,1,9644.0,104.0
2021-07-05,25,CUNDINAMARCA,25718,SASAIMA,3,9807.0,306.0
2021-07-05,25,CUNDINAMARCA,25736,SESQUILE,4,11067.0,362.0
2021-07-05,25,CUNDINAMARCA,25740,SIBATE,11,32803.0,336.0
2021-07-05,25,CUNDINAMARCA,25743,SILVANIA,1,20581.0,49.0
2021-07-05,25,CUNDINAMARCA,25745,SIMIJACA,4,11526.0,348.0
2021-07-05,25,CUNDINAMARCA,25754,SOACHA,611,645205.0,947.0
2021-07-05,25,CUNDINAMARCA,25758,SOPO,24,24838.0,967.0
2021-07-05,25,CUNDINAMARCA,25769,SUBACHOQUE,12,14874.0,807.0
2021-07-05,25,CUNDINAMARCA,25772,SUESCA,4,15401.0,260.0
2021-07-05,25,CUNDINAMARCA,25781,SUTATAUSA,5,5258.0,951.0
2021-07-05,25,CUNDINAMARCA,25785,TABIO,29,20602.0,1408.0
2021-07-05,25,CUNDINAMARCA,25793,TAUSA,8,6735.0,1188.0
2021-07-05,25,CUNDINAMARCA,25797,TENA,5,8072.0,620.0
2021-07-05,25,CUNDINAMARCA,25799,TENJO,12,20386.0,589.0
2021-07-05,25,CUNDINAMARCA,25815,TOCAIMA,2,13649.0,147.0
2021-07-05,25,CUNDINAMARCA,25817,TOCANCIPA,44,39416.0,1117.0
2021-07-05,25,CUNDINAMARCA,25823,TOPAIPI,1,3537.0,283.0
2021-07-05,25,CUNDINAMARCA,25843,UBATE,58,40001.0,1450.0
2021-07-05,25,CUNDINAMARCA,25851,UTICA,5,4032.0,1241.0
2021-07-05,25,CUNDINAMARCA,25862,VERGARA,2,6063.0,330.0
2021-07-05,25,CUNDINAMARCA,25871,VILLAGOMEZ,1,1712.0,585.0
2021-07-05,25,CUNDINAMARCA,25873,VILLAPINZON,6,15834.0,379.0
2021-07-05,25,CUNDINAMARCA,25875,VILLETA,18,25957.0,694.0
2021-07-05,25,CUNDINAMARCA,25878,VIOTA,2,12589.0,159.0
2021-07-05,25,CUNDINAMARCA,25885,YACOPI,2,10887.0,184.0
2021-07-05,25,CUNDINAMARCA,25898,ZIPACON,3,4211.0,713.0
2021-07-05,25,CUNDINAMARCA,25899,ZIPAQUIRA,95,129652.0,733.0
2021-07-05,27,CHOCO,27001,QUIBDO,54,120679.0,448.0
2021-07-05,27,CHOCO,27006,ACANDI,3,12095.0,249.0
2021-07-05,27,CHOCO,27025,ALTO BAUDO (PIE DE PATO),4,23954.0,167.0
2021-07-05,27,CHOCO,27135,CANTON DE SAN PABLO (MANAGRU),2,5663.0,354.0
2021-07-05,27,CHOCO,27245,EL CARMEN DE ATRATO,8,7900.0,1013.0
2021-07-05,27,CHOCO,27413,LLORO,3,8928.0,337.0
2021-07-05,27,CHOCO,27491,NOVITA,3,8164.0,368.0
2021-07-05,27,CHOCO,27495,NUQUI,1,3456.0,290.0
2021-07-05,27,CHOCO,27660,SAN JOSE DEL PALMAR,1,4721.0,212.0
2021-07-05,27,CHOCO,27745,SIPI,2,2768.0,723.0
2021-07-05,27,CHOCO,27787,TADO,3,17000.0,177.0
2021-07-05,41,HUILA,41001,NEIVA,365,314526.0,1161.0
2021-07-05,41,HUILA,41006,ACEVEDO,3,24562.0,123.0
2021-07-05,41,HUILA,41016,AIPE,3,14817.0,203.0
2021-07-05,41,HUILA,41020,ALGECIRAS,18,20259.0,889.0
2021-07-05,41,HUILA,41026,ALTAMIRA,1,4169.0,240.0
2021-07-05,41,HUILA,41132,CAMPOALEGRE,3,30183.0,100.0
2021-07-05,41,HUILA,41206,COLOMBIA,3,7040.0,427.0
2021-07-05,41,HUILA,41244,ELIAS,1,3736.0,268.0
2021-07-05,41,HUILA,41298,GARZON,10,66311.0,151.0
2021-07-05,41,HUILA,41306,GIGANTE,3,22871.0,132.0
2021-07-05,41,HUILA,41319,GUADALUPE,2,15913.0,126.0
2021-07-05,41,HUILA,41357,IQUIRA,4,9064.0,442.0
2021-07-05,41,HUILA,41359,ISNOS (SAN JOSE DE ISNOS),4,24593.0,163.0
2021-07-05,41,HUILA,41378,LA ARGENTINA,3,12475.0,241.0
2021-07-05,41,HUILA,41396,LA PLATA,16,54405.0,295.0
2021-07-05,41,HUILA,41483,NATAGA,3,6168.0,487.0
2021-07-05,41,HUILA,41518,PAICOL,1,6424.0,156.0
2021-07-05,41,HUILA,41524,PALERMO,14,24243.0,578.0
2021-07-05,41,HUILA,41548,PITAL,6,12246.0,490.0
2021-07-05,41,HUILA,41551,PITALITO,79,120287.0,657.0
2021-07-05,41,HUILA,41615,RIVERA,26,22877.0,1137.0
2021-07-05,41,HUILA,41668,SAN AGUSTIN,9,32409.0,278.0
2021-07-05,41,HUILA,41791,TARQUI,1,16108.0,63.0
2021-07-05,41,HUILA,41797,TESALIA,6,9767.0,615.0
2021-07-05,41,HUILA,41799,TELLO,3,10273.0,293.0
2021-07-05,41,HUILA,41801,TERUEL,4,7376.0,543.0
2021-07-05,41,HUILA,41872,VILLAVIEJA,5,6943.0,721.0
2021-07-05,41,HUILA,41885,YAGUARA,1,7380.0,136.0
2021-07-05,44,GUAJIRA,44001,RIOHACHA,28,177573.0,158.0
2021-07-05,44,GUAJIRA,44035,ALBANIA,2,26940.0,75.0
2021-07-05,44,GUAJIRA,44078,BARRANCAS,9,28549.0,316.0
2021-07-05,44,GUAJIRA,44090,DIBULLA,3,36196.0,83.0
2021-07-05,44,GUAJIRA,44098,DISTRACCION,8,11934.0,671.0
2021-07-05,44,GUAJIRA,44110,EL MOLINO,3,6963.0,431.0
2021-07-05,44,GUAJIRA,44279,FONSECA,13,40852.0,319.0
2021-07-05,44,GUAJIRA,44378,HATONUEVO,3,17672.0,170.0
2021-07-05,44,GUAJIRA,44430,MAICAO,17,159223.0,107.0
2021-07-05,44,GUAJIRA,44560,MANAURE,2,74528.0,27.0
2021-07-05,44,GUAJIRA,44650,SAN JUAN DEL CESAR,40,46077.0,869.0
